participant_id,trial_type,trial_index,age,gender,language,amE,comments,expression,choice,nResponse,cc
bba5d0d2-43d3-43c8-9bab-2a81a8d08a62,survey-multi-choice,5,43,female,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
bba5d0d2-43d3-43c8-9bab-2a81a8d08a62,survey-multi-choice,7,43,female,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
bba5d0d2-43d3-43c8-9bab-2a81a8d08a62,survey-multi-choice,8,43,female,English,AmE,""":""""}",discover,"No,",1,stole the money
bba5d0d2-43d3-43c8-9bab-2a81a8d08a62,survey-multi-choice,9,43,female,English,AmE,""":""""}",confess,"No,",1,ate the last cupcake
bba5d0d2-43d3-43c8-9bab-2a81a8d08a62,survey-multi-choice,11,43,female,English,AmE,""":""""}",be right,"No,",1,saw the murder
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,4,23,male,English,AmE,""":""""}",know,"No,",1,saw the murder
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,5,23,male,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,6,23,male,English,AmE,""":""""}",confess,"Yes, but",0,broke the plate
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,7,23,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,stole the money
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,8,23,male,English,AmE,""":""""}",discover,"No,",1,lost his key
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,10,23,male,English,AmE,""":""""}",confirm,"No,",1,bought a new car
90d44658-7cd8-4261-b703-359ace985c79,survey-multi-choice,11,23,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,ate the last cupcake
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,3,20,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,saw the murder
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,4,20,female,English,AmE,""":""""}",confirm,"Yes, but",0,bought a new car
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,6,20,female,English,AmE,""":""""}",confess,"No,",1,ate the last cupcake
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,7,20,female,English,AmE,""":""""}",know,"Yes, but",0,stole the money
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,8,20,female,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,9,20,female,English,AmE,""":""""}",discover,"No,",1,lost his key
c28ca36d-6dbc-482b-99c6-ffead288027f,survey-multi-choice,11,20,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,broke the plate
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,3,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",confirm,"Yes, but",0,lost his key
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,4,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",know,"No,",1,saw the murder
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,6,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",fnrrc,"Yes, but",0,bought a new car
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,7,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",discover,"No,",1,broke the plate
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,8,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",mnrrc,"Yes, but",0,ate the last cupcake
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,9,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",be right,"No,",1,stole the money
fed934ee-5382-4216-80fe-ef16fd3bb26d,survey-multi-choice,11,56,male,English,AmE,""":""Thank you for the opportunity to participate.""}",confess,"Yes, but",0,cheated on his wife
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,3,36,female,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,4,36,female,English,AmE,""":""""}",be right,"No,",1,stole the money
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,6,36,female,English,AmE,""":""""}",know,"No,",1,cheated on his wife
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,7,36,female,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,9,36,female,English,AmE,""":""""}",discover,"No,",1,broke the plate
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,10,36,female,English,AmE,""":""""}",fnrrc,"No,",1,bought a new car
c53c8414-38c4-45af-8da1-c403c0964186,survey-multi-choice,11,36,female,English,AmE,""":""""}",confess,"No,",1,lost his key
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,3,57,female,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,4,57,female,English,AmE,""":""""}",discover,"No,",1,stole the money
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,6,57,female,English,AmE,""":""""}",know,"No,",1,saw the murder
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,8,57,female,English,AmE,""":""""}",be right,"No,",1,broke the plate
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,9,57,female,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,10,57,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,lost his key
4afa488c-781f-4be8-95e8-d942a1fcb791,survey-multi-choice,11,57,female,English,AmE,""":""""}",confess,"No,",1,bought a new car
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,3,29,male,English,AmE,""":""""}",confirm,"No,",1,lost his key
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,4,29,male,English,AmE,""":""""}",confess,"No,",1,broke the plate
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,6,29,male,English,AmE,""":""""}",fnrrc,"No,",1,stole the money
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,8,29,male,English,AmE,""":""""}",discover,"No,",1,cheated on his wife
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,9,29,male,English,AmE,""":""""}",know,"No,",1,bought a new car
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,10,29,male,English,AmE,""":""""}",mnrrc,"No,",1,ate the last cupcake
42bdf8c5-1b86-4d29-b6a9-d5fa475530c8,survey-multi-choice,11,29,male,English,AmE,""":""""}",be right,"No,",1,saw the murder
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,4,25,female,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,5,25,female,English,AmE,""":""""}",confirm,"No,",1,broke the plate
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,6,25,female,English,AmE,""":""""}",discover,"No,",1,bought a new car
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,7,25,female,English,AmE,""":""""}",fnrrc,"No,",1,saw the murder
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,8,25,female,English,AmE,""":""""}",confess,"No,",1,lost his key
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,10,25,female,English,AmE,""":""""}",know,"No,",1,ate the last cupcake
e687c6dd-e9fe-4e41-b520-7d1809eab430,survey-multi-choice,11,25,female,English,AmE,""":""""}",be right,"No,",1,stole the money
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,3,40,female,English,AmE,""":""""}",confess,"No,",1,broke the plate
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,4,40,female,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,5,40,female,English,AmE,""":""""}",discover,"No,",1,lost his key
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,7,40,female,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,8,40,female,English,AmE,""":""""}",fnrrc,"No,",1,stole the money
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,9,40,female,English,AmE,""":""""}",confirm,"No,",1,cheated on his wife
fc74d1a5-478d-4347-9226-980e19d09067,survey-multi-choice,10,40,female,English,AmE,""":""""}",know,"No,",1,bought a new car
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,3,33,female,English,AmE,""":""""}",mnrrc,"Yes, but",0,ate the last cupcake
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,4,33,female,English,AmE,""":""""}",confirm,"No,",1,bought a new car
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,5,33,female,English,AmE,""":""""}",know,"No,",1,stole the money
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,8,33,female,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,9,33,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,broke the plate
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,10,33,female,English,AmE,""":""""}",discover,"No,",1,saw the murder
06d02758-27e0-4347-88e5-ba8d99cad550,survey-multi-choice,11,33,female,English,AmE,""":""""}",confess,"Yes, but",0,lost his key
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,3,24,female,English,AmE,""":""""}",confirm,"Yes, but",0,ate the last cupcake
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,4,24,female,English,AmE,""":""""}",fnrrc,"No,",1,stole the money
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,5,24,female,English,AmE,""":""""}",be right,"Yes, but",0,bought a new car
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,6,24,female,English,AmE,""":""""}",know,"No,",1,lost his key
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,7,24,female,English,AmE,""":""""}",confess,"No,",1,cheated on his wife
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,8,24,female,English,AmE,""":""""}",mnrrc,"No,",1,broke the plate
c436886b-2b90-4dee-bb54-7b0f88a1cd52,survey-multi-choice,11,24,female,English,AmE,""":""""}",discover,"No,",1,saw the murder
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,3,44,female,English,AmE,""":""""}",discover,"Yes, but",0,bought a new car
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,4,44,female,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,5,44,female,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,6,44,female,English,AmE,""":""""}",know,"No,",1,cheated on his wife
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,8,44,female,English,AmE,""":""""}",confirm,"Yes, but",0,stole the money
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,9,44,female,English,AmE,""":""""}",confess,"Yes, but",0,broke the plate
d1489180-43eb-4dd6-8dc1-91a61fefbd82,survey-multi-choice,11,44,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,lost his key
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,3,41,male,English,AmE,""":""""}",be right,"No,",1,bought a new car
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,4,41,male,English,AmE,""":""""}",discover,"Yes, but",0,lost his key
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,5,41,male,English,AmE,""":""""}",confess,"No,",1,stole the money
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,6,41,male,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,7,41,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,saw the murder
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,10,41,male,English,AmE,""":""""}",mnrrc,"No,",1,cheated on his wife
4e79e29b-4ac0-44ba-bc0f-6615490c4ea9,survey-multi-choice,11,41,male,English,AmE,""":""""}",know,"No,",1,broke the plate
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,3,42,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,stole the money
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,4,42,male,English,AmE,""":""""}",know,"No,",1,saw the murder
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,5,42,male,English,AmE,""":""""}",be right,"No,",1,lost his key
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,7,42,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,cheated on his wife
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,9,42,male,English,AmE,""":""""}",confess,"No,",1,broke the plate
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,10,42,male,English,AmE,""":""""}",discover,"No,",1,bought a new car
c0793f3c-a975-473e-8b54-087c464951e2,survey-multi-choice,11,42,male,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,3,34,male,English,AmE,""":""""}",mnrrc,"No,",1,lost his key
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,4,34,male,English,AmE,""":""""}",discover,"No,",1,stole the money
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,5,34,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,saw the murder
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,6,34,male,English,AmE,""":""""}",know,"No,",1,ate the last cupcake
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,9,34,male,English,AmE,""":""""}",confirm,"No,",1,cheated on his wife
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,10,34,male,English,AmE,""":""""}",be right,"No,",1,broke the plate
7814a631-502c-4c01-8b78-3e22975d5e7b,survey-multi-choice,11,34,male,English,AmE,""":""""}",confess,"No,",1,bought a new car
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,3,44,male,English,AmE,""":""Thank you""}",mnrrc,"Yes, but",0,saw the murder
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,4,44,male,English,AmE,""":""Thank you""}",confirm,"No,",1,lost his key
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,5,44,male,English,AmE,""":""Thank you""}",confess,"Yes, but",0,broke the plate
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,6,44,male,English,AmE,""":""Thank you""}",know,"No,",1,ate the last cupcake
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,7,44,male,English,AmE,""":""Thank you""}",fnrrc,"No,",1,cheated on his wife
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,8,44,male,English,AmE,""":""Thank you""}",discover,"No,",1,stole the money
c5845846-7d88-452c-aebb-295cf0692620,survey-multi-choice,11,44,male,English,AmE,""":""Thank you""}",be right,"No,",1,bought a new car
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,3,37,male,English,AmE,""":""""}",confess,"No,",1,lost his key
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,4,37,male,English,AmE,""":""""}",discover,"No,",1,stole the money
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,5,37,male,English,AmE,""":""""}",know,"No,",1,bought a new car
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,6,37,male,English,AmE,""":""""}",confirm,"No,",1,saw the murder
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,7,37,male,English,AmE,""":""""}",mnrrc,"No,",1,broke the plate
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,8,37,male,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
209e0ebb-9bea-412f-b724-781bf075daa0,survey-multi-choice,9,37,male,English,AmE,""":""""}",fnrrc,"No,",1,ate the last cupcake
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,3,37,non-binary,English,AmE,""":""""}",discover,"No,",1,broke the plate
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,4,37,non-binary,English,AmE,""":""""}",fnrrc,"Yes, but",0,ate the last cupcake
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,5,37,non-binary,English,AmE,""":""""}",know,"Yes, but",0,stole the money
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,7,37,non-binary,English,AmE,""":""""}",confess,"No,",1,lost his key
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,8,37,non-binary,English,AmE,""":""""}",confirm,"No,",1,cheated on his wife
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,9,37,non-binary,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
830caa15-79f2-4e03-8b6e-0e1881f9c1a0,survey-multi-choice,11,37,non-binary,English,AmE,""":""""}",be right,"No,",1,bought a new car
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,4,48,female,English,AmE,""":""""}",confess,"Yes, but",0,lost his key
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,5,48,female,English,AmE,""":""""}",confirm,"Yes, but",0,cheated on his wife
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,6,48,female,English,AmE,""":""""}",know,"No,",1,saw the murder
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,7,48,female,English,AmE,""":""""}",discover,"No,",1,ate the last cupcake
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,8,48,female,English,AmE,""":""""}",fnrrc,"Yes, but",0,stole the money
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,10,48,female,English,AmE,""":""""}",be right,"No,",1,broke the plate
66034ccb-4425-4b5f-ba08-2ff1eac474fc,survey-multi-choice,11,48,female,English,AmE,""":""""}",mnrrc,"No,",1,bought a new car
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,3,25,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,broke the plate
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,4,25,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,stole the money
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,6,25,male,English,AmE,""":""""}",confirm,"No,",1,bought a new car
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,7,25,male,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,9,25,male,English,AmE,""":""""}",discover,"No,",1,lost his key
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,10,25,male,English,AmE,""":""""}",confess,"No,",1,ate the last cupcake
cf41bbe1-003d-4943-98f4-76fb60d951bb,survey-multi-choice,11,25,male,English,AmE,""":""""}",know,"Yes, but",0,saw the murder
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,3,32,male,English,AmE,""":""""}",confirm,"Yes, but",0,bought a new car
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,4,32,male,English,AmE,""":""""}",mnrrc,"No,",1,stole the money
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,5,32,male,English,AmE,""":""""}",discover,"No,",1,ate the last cupcake
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,6,32,male,English,AmE,""":""""}",know,"No,",1,saw the murder
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,7,32,male,English,AmE,""":""""}",fnrrc,"No,",1,lost his key
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,9,32,male,English,AmE,""":""""}",be right,"No,",1,cheated on his wife
0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,survey-multi-choice,11,32,male,English,AmE,""":""""}",confess,"No,",1,broke the plate
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,3,26,male,English,AmE,""":""""}",confess,"Yes, but",0,saw the murder
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,6,26,male,English,AmE,""":""""}",discover,"No,",1,cheated on his wife
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,7,26,male,English,AmE,""":""""}",know,"No,",1,lost his key
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,8,26,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,broke the plate
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,9,26,male,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,10,26,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,bought a new car
0254253c-7fa4-4f63-be08-24250687efb9,survey-multi-choice,11,26,male,English,AmE,""":""""}",confirm,"No,",1,stole the money
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,4,31,female,English,AmE,""":""""}",fnrrc,"No,",1,cheated on his wife
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,6,31,female,English,AmE,""":""""}",confirm,"No,",1,lost his key
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,7,31,female,English,AmE,""":""""}",know,"No,",1,stole the money
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,8,31,female,English,AmE,""":""""}",discover,"No,",1,bought a new car
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,9,31,female,English,AmE,""":""""}",mnrrc,"No,",1,saw the murder
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,10,31,female,English,AmE,""":""""}",confess,"No,",1,broke the plate
a48a7ce1-a1f9-4e87-8aa5-a31748f848bf,survey-multi-choice,11,31,female,English,AmE,""":""""}",be right,"No,",1,ate the last cupcake
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,4,51,female,English,AmE,"""}",fnrrc,"No,",1,lost his key
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,6,51,female,English,AmE,"""}",be right,"No,",1,cheated on his wife
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,7,51,female,English,AmE,"""}",confess,"No,",1,saw the murder
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,8,51,female,English,AmE,"""}",mnrrc,"Yes, but",0,bought a new car
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,9,51,female,English,AmE,"""}",discover,"No,",1,broke the plate
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,10,51,female,English,AmE,"""}",confirm,"No,",1,ate the last cupcake
ab312025-4777-4f21-90b4-fafe24d97903,survey-multi-choice,11,51,female,English,AmE,"""}",know,"No,",1,stole the money
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,3,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",confirm,"No,",1,lost his key
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,4,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",fnrrc,"Yes, but",0,ate the last cupcake
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,6,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",be right,"No,",1,stole the money
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,7,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",discover,"No,",1,saw the murder
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,8,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",confess,"No,",1,cheated on his wife
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,9,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",know,"No,",1,broke the plate
babc7324-ab34-4d81-98bb-c3ccd9688d15,survey-multi-choice,11,48,female,English,AmE,""":""on some there was NO correct answer without  calling the speaker a LIAR""}",mnrrc,"Yes, but",0,bought a new car
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,3,28,male,English,AmE,""":""""}",know,"No,",1,cheated on his wife
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,4,28,male,English,AmE,""":""""}",confess,"Yes, but",0,stole the money
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,5,28,male,English,AmE,""":""""}",mnrrc,"Yes, but",0,saw the murder
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,7,28,male,English,AmE,""":""""}",be right,"No,",1,broke the plate
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,8,28,male,English,AmE,""":""""}",fnrrc,"Yes, but",0,bought a new car
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,9,28,male,English,AmE,""":""""}",discover,"No,",1,lost his key
af2db9da-5d03-452e-9511-4128b8d52016,survey-multi-choice,10,28,male,English,AmE,""":""""}",confirm,"No,",1,ate the last cupcake
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,3,27,male,English,AmE,""":""no comment""}",confess,"No,",1,bought a new car
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,5,27,male,English,AmE,""":""no comment""}",confirm,"No,",1,lost his key
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,6,27,male,English,AmE,""":""no comment""}",mnrrc,"No,",1,saw the murder
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,7,27,male,English,AmE,""":""no comment""}",be right,"No,",1,broke the plate
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,8,27,male,English,AmE,""":""no comment""}",fnrrc,"No,",1,ate the last cupcake
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,9,27,male,English,AmE,""":""no comment""}",know,"No,",1,cheated on his wife
1ba4a7ea-82d9-42f9-85bc-bf81a0fb95e0,survey-multi-choice,10,27,male,English,AmE,""":""no comment""}",discover,"No,",1,stole the money
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,3,29,female,English,AmE,""":""n/a""}",confirm,"No,",1,cheated on his wife
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,5,29,female,English,AmE,""":""n/a""}",mnrrc,"No,",1,lost his key
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,6,29,female,English,AmE,""":""n/a""}",know,"No,",1,bought a new car
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,7,29,female,English,AmE,""":""n/a""}",discover,"No,",1,ate the last cupcake
1c7762e6-f674-42b4-a30e-d00236fb1e2c,survey-multi-choice,9,29,female,English,AmE,""":""n/a""}",fnrrc,"Yes, but",0,broke the plate
