response,participantID,age,gender,language,amE,comments,expression,cc
0,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",medial NRRC,stole the money
0.12,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",discover,cheated on his wife
0,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",final NRRC,lost his key
0,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",controlGood,control
0,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",confirm,bought a new car
0.17000000000000004,7,34,female,English,AmE,""":""This one was tough. I would have done better if I had first seen examples of natural rejections vs unnatural although maybe that would have defeated the purpose. There were some I felt I would have rated lower had I seen them in a different order or if I had had the option to go back and change answers. ""}",confess,saw the murder
0.16000000000000003,2,56,female,English,AmE,""":""""}",confirm,cheated on his wife
0.18999999999999995,2,56,female,English,AmE,""":""""}",know,ate the last cupcake
1,2,56,female,English,AmE,""":""""}",controlBad,control
0.07999999999999996,2,56,female,English,AmE,""":""""}",confess,broke the plate
0.30000000000000004,2,56,female,English,AmE,""":""""}",be right,bought a new car
0.4,2,56,female,English,AmE,""":""""}",final NRRC,saw the murder
0.31999999999999995,2,56,female,English,AmE,""":""""}",discover,stole the money
0.16000000000000003,2,56,female,English,AmE,""":""""}",controlGood,control
0.63,2,56,female,English,AmE,""":""""}",medial NRRC,lost his key
0.95,62,32,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
0.15000000000000002,62,32,female,English,AmE,""":""""}",medial NRRC,stole the money
0,62,32,female,English,AmE,""":""""}",confess,bought a new car
0,62,32,female,English,AmE,""":""""}",controlGood,control
0.20999999999999996,62,32,female,English,AmE,""":""""}",know,lost his key
0.13,62,32,female,English,AmE,""":""""}",confirm,saw the murder
0.06000000000000005,62,32,female,English,AmE,""":""""}",be right,cheated on his wife
1,62,32,female,English,AmE,""":""""}",controlBad,control
0,62,32,female,English,AmE,""":""""}",discover,broke the plate
0,17,28,female,English,AmE,""":""""}",controlGood,control
0.29000000000000004,17,28,female,English,AmE,""":""""}",know,ate the last cupcake
0.69,17,28,female,English,AmE,""":""""}",final NRRC,stole the money
0.95,17,28,female,English,AmE,""":""""}",discover,bought a new car
0.20999999999999996,17,28,female,English,AmE,""":""""}",confirm,cheated on his wife
1,17,28,female,English,AmE,""":""""}",controlBad,control
0.21999999999999997,17,28,female,English,AmE,""":""""}",be right,broke the plate
1,17,28,female,English,AmE,""":""""}",medial NRRC,lost his key
0.77,17,28,female,English,AmE,""":""""}",confess,saw the murder
0.43999999999999995,72,66,male,English,AmE,""":""""}",know,cheated on his wife
0.5800000000000001,72,66,male,English,AmE,""":""""}",medial NRRC,bought a new car
0.56,72,66,male,English,AmE,""":""""}",be right,ate the last cupcake
0.61,72,66,male,English,AmE,""":""""}",confess,saw the murder
0.62,72,66,male,English,AmE,""":""""}",final NRRC,broke the plate
0.61,72,66,male,English,AmE,""":""""}",discover,lost his key
0.6,72,66,male,English,AmE,""":""""}",confirm,stole the money
0.37,72,66,male,English,AmE,""":""""}",controlGood,control
0.94,72,66,male,English,AmE,""":""""}",controlBad,control
0.54,45,34,female,English,AmE,""":""""}",confess,ate the last cupcake
0.52,45,34,female,English,AmE,""":""""}",discover,bought a new car
1,45,34,female,English,AmE,""":""""}",controlBad,control
0.62,45,34,female,English,AmE,""":""""}",medial NRRC,cheated on his wife
0.36,45,34,female,English,AmE,""":""""}",controlGood,control
0.51,45,34,female,English,AmE,""":""""}",final NRRC,lost his key
0.44999999999999996,45,34,female,English,AmE,""":""""}",confirm,stole the money
0.42000000000000004,45,34,female,English,AmE,""":""""}",be right,saw the murder
0.43999999999999995,45,34,female,English,AmE,""":""""}",know,broke the plate
0.42000000000000004,76,19,female,English,AmE,""":""""}",controlGood,control
0.74,76,19,female,English,AmE,""":""""}",medial NRRC,lost his key
1,76,19,female,English,AmE,""":""""}",controlBad,control
0.27,76,19,female,English,AmE,""":""""}",be right,stole the money
0.39,76,19,female,English,AmE,""":""""}",final NRRC,bought a new car
0.65,76,19,female,English,AmE,""":""""}",confess,saw the murder
0.27,76,19,female,English,AmE,""":""""}",discover,ate the last cupcake
0.09999999999999998,76,19,female,English,AmE,""":""""}",know,broke the plate
0.28,76,19,female,English,AmE,""":""""}",confirm,cheated on his wife
0,22,42,female,English,AmE,""":""""}",be right,stole the money
0,22,42,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
0,22,42,female,English,AmE,""":""""}",discover,broke the plate
0,22,42,female,English,AmE,""":""""}",controlGood,control
0.12,22,42,female,English,AmE,""":""""}",medial NRRC,bought a new car
0.17000000000000004,22,42,female,English,AmE,""":""""}",confess,cheated on his wife
0,22,42,female,English,AmE,""":""""}",know,lost his key
0.18999999999999995,22,42,female,English,AmE,""":""""}",confirm,saw the murder
1,22,42,female,English,AmE,""":""""}",controlBad,control
0.78,47,50,male,English,AmE,""":""Thank you.""}",final NRRC,cheated on his wife
0.27,47,50,male,English,AmE,""":""Thank you.""}",know,stole the money
0,47,50,male,English,AmE,""":""Thank you.""}",controlGood,control
0.06000000000000005,47,50,male,English,AmE,""":""Thank you.""}",be right,ate the last cupcake
0.22999999999999998,47,50,male,English,AmE,""":""Thank you.""}",confess,saw the murder
0.6799999999999999,47,50,male,English,AmE,""":""Thank you.""}",confirm,broke the plate
1,47,50,male,English,AmE,""":""Thank you.""}",controlBad,control
0.74,47,50,male,English,AmE,""":""Thank you.""}",discover,bought a new car
0.9,47,50,male,English,AmE,""":""Thank you.""}",medial NRRC,lost his key
0.18000000000000005,37,24,male,English,AmE,""":""""}",discover,stole the money
1,37,24,male,English,AmE,""":""""}",controlBad,control
0.12,37,24,male,English,AmE,""":""""}",confess,bought a new car
0.09999999999999998,37,24,male,English,AmE,""":""""}",confirm,lost his key
0.08999999999999997,37,24,male,English,AmE,""":""""}",know,broke the plate
0.06999999999999995,37,24,male,English,AmE,""":""""}",medial NRRC,saw the murder
0.07999999999999996,37,24,male,English,AmE,""":""""}",final NRRC,ate the last cupcake
0.10999999999999999,37,24,male,English,AmE,""":""""}",controlGood,control
0.15000000000000002,37,24,male,English,AmE,""":""""}",be right,cheated on his wife
0.24,61,36,female,English,AmE,""":""""}",discover,stole the money
0.29000000000000004,61,36,female,English,AmE,""":""""}",confess,cheated on his wife
0.25,61,36,female,English,AmE,""":""""}",final NRRC,broke the plate
0.37,61,36,female,English,AmE,""":""""}",know,lost his key
0.89,61,36,female,English,AmE,""":""""}",controlBad,control
0.31999999999999995,61,36,female,English,AmE,""":""""}",confirm,ate the last cupcake
0.31999999999999995,61,36,female,English,AmE,""":""""}",controlGood,control
0.81,61,36,female,English,AmE,""":""""}",be right,bought a new car
0.43000000000000005,61,36,female,English,AmE,""":""""}",medial NRRC,saw the murder
0.5800000000000001,9,34,female,English,AmE,""":""""}",final NRRC,lost his key
0.6599999999999999,9,34,female,English,AmE,""":""""}",medial NRRC,saw the murder
0.55,9,34,female,English,AmE,""":""""}",know,cheated on his wife
0.5800000000000001,9,34,female,English,AmE,""":""""}",discover,ate the last cupcake
0.31999999999999995,9,34,female,English,AmE,""":""""}",controlGood,control
0.5,9,34,female,English,AmE,""":""""}",confess,stole the money
0.97,9,34,female,English,AmE,""":""""}",controlBad,control
0.5,9,34,female,English,AmE,""":""""}",confirm,broke the plate
0.5,9,34,female,English,AmE,""":""""}",be right,bought a new car
0.06999999999999995,26,39,male,English,AmE,""":""""}",confirm,ate the last cupcake
0,26,39,male,English,AmE,""":""""}",controlGood,control
0.13,26,39,male,English,AmE,""":""""}",be right,cheated on his wife
0.9,26,39,male,English,AmE,""":""""}",discover,stole the money
0.98,26,39,male,English,AmE,""":""""}",controlBad,control
0.17000000000000004,26,39,male,English,AmE,""":""""}",final NRRC,saw the murder
0.6599999999999999,26,39,male,English,AmE,""":""""}",confess,bought a new car
0.20999999999999996,26,39,male,English,AmE,""":""""}",know,lost his key
0.24,26,39,male,English,AmE,""":""""}",medial NRRC,broke the plate
1,51,24,male,English,AmE,""":""This was great!""}",controlBad,control
0.14,51,24,male,English,AmE,""":""This was great!""}",confess,stole the money
0,51,24,male,English,AmE,""":""This was great!""}",discover,saw the murder
0.16000000000000003,51,24,male,English,AmE,""":""This was great!""}",confirm,ate the last cupcake
0.78,51,24,male,English,AmE,""":""This was great!""}",medial NRRC,broke the plate
0.13,51,24,male,English,AmE,""":""This was great!""}",controlGood,control
0.25,51,24,male,English,AmE,""":""This was great!""}",be right,lost his key
0.29000000000000004,51,24,male,English,AmE,""":""This was great!""}",final NRRC,bought a new car
0.14,51,24,male,English,AmE,""":""This was great!""}",know,cheated on his wife
0.09999999999999998,33,30,female,English,AmE,""":""""}",confess,bought a new car
0.010000000000000009,33,30,female,English,AmE,""":""""}",confirm,stole the money
0.06999999999999995,33,30,female,English,AmE,""":""""}",be right,ate the last cupcake
0.98,33,30,female,English,AmE,""":""""}",controlBad,control
0.030000000000000027,33,30,female,English,AmE,""":""""}",discover,cheated on his wife
0.030000000000000027,33,30,female,English,AmE,""":""""}",controlGood,control
0.16000000000000003,33,30,female,English,AmE,""":""""}",medial NRRC,broke the plate
0.10999999999999999,33,30,female,English,AmE,""":""""}",know,saw the murder
0.10999999999999999,33,30,female,English,AmE,""":""""}",final NRRC,lost his key
0,80,43,male,English,AmE,""":""""}",know,cheated on his wife
0.71,80,43,male,English,AmE,""":""""}",final NRRC,lost his key
0,80,43,male,English,AmE,""":""""}",controlGood,control
0,80,43,male,English,AmE,""":""""}",discover,broke the plate
0.020000000000000018,80,43,male,English,AmE,""":""""}",confess,saw the murder
0,80,43,male,English,AmE,""":""""}",confirm,stole the money
1,80,43,male,English,AmE,""":""""}",controlBad,control
0.09999999999999998,80,43,male,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0,80,43,male,English,AmE,""":""""}",be right,bought a new car
0.09999999999999998,5,19,male,English,AmE,""":""""}",controlGood,control
0.31999999999999995,5,19,male,English,AmE,""":""""}",be right,ate the last cupcake
0.44999999999999996,5,19,male,English,AmE,""":""""}",discover,broke the plate
0.39,5,19,male,English,AmE,""":""""}",confirm,saw the murder
0.43000000000000005,5,19,male,English,AmE,""":""""}",final NRRC,cheated on his wife
0.73,5,19,male,English,AmE,""":""""}",medial NRRC,stole the money
0.20999999999999996,5,19,male,English,AmE,""":""""}",confess,bought a new car
0.99,5,19,male,English,AmE,""":""""}",controlBad,control
0.28,5,19,male,English,AmE,""":""""}",know,lost his key
0.07999999999999996,68,77,female,English,AmE,""":""Best with all your good work.""}",know,ate the last cupcake
0.14,68,77,female,English,AmE,""":""Best with all your good work.""}",final NRRC,lost his key
0.06999999999999995,68,77,female,English,AmE,""":""Best with all your good work.""}",controlGood,control
0.040000000000000036,68,77,female,English,AmE,""":""Best with all your good work.""}",be right,cheated on his wife
0.06000000000000005,68,77,female,English,AmE,""":""Best with all your good work.""}",confirm,bought a new car
0.06000000000000005,68,77,female,English,AmE,""":""Best with all your good work.""}",confess,saw the murder
0.12,68,77,female,English,AmE,""":""Best with all your good work.""}",discover,broke the plate
1,68,77,female,English,AmE,""":""Best with all your good work.""}",controlBad,control
0.72,68,77,female,English,AmE,""":""Best with all your good work.""}",medial NRRC,stole the money
1,71,62,female,English,AmE,""":""Thanks!""}",controlBad,control
0.10999999999999999,71,62,female,English,AmE,""":""Thanks!""}",discover,saw the murder
0.06999999999999995,71,62,female,English,AmE,""":""Thanks!""}",confess,ate the last cupcake
0.08999999999999997,71,62,female,English,AmE,""":""Thanks!""}",know,stole the money
0.08999999999999997,71,62,female,English,AmE,""":""Thanks!""}",be right,lost his key
0.08999999999999997,71,62,female,English,AmE,""":""Thanks!""}",confirm,bought a new car
0,71,62,female,English,AmE,""":""Thanks!""}",controlGood,control
0.96,71,62,female,English,AmE,""":""Thanks!""}",final NRRC,broke the plate
0.16000000000000003,71,62,female,English,AmE,""":""Thanks!""}",medial NRRC,cheated on his wife
0.26,15,33,female,English,AmE,""":""""}",confess,lost his key
0,15,33,female,English,AmE,""":""""}",discover,bought a new car
0.8200000000000001,15,33,female,English,AmE,""":""""}",be right,cheated on his wife
0,15,33,female,English,AmE,""":""""}",controlGood,control
0.91,15,33,female,English,AmE,""":""""}",know,stole the money
0.010000000000000009,15,33,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
1,15,33,female,English,AmE,""":""""}",controlBad,control
0.71,15,33,female,English,AmE,""":""""}",final NRRC,broke the plate
0.6799999999999999,15,33,female,English,AmE,""":""""}",confirm,saw the murder
0,32,27,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
1,32,27,female,English,AmE,""":""""}",controlBad,control
0,32,27,female,English,AmE,""":""""}",medial NRRC,stole the money
0,32,27,female,English,AmE,""":""""}",know,bought a new car
0,32,27,female,English,AmE,""":""""}",confirm,saw the murder
0.12,32,27,female,English,AmE,""":""""}",controlGood,control
0,32,27,female,English,AmE,""":""""}",confess,broke the plate
0,32,27,female,English,AmE,""":""""}",be right,cheated on his wife
0,32,27,female,English,AmE,""":""""}",discover,lost his key
0.32999999999999996,25,49,female,English,AmE,""":""""}",discover,lost his key
0.22999999999999998,25,49,female,English,AmE,""":""""}",be right,stole the money
0,25,49,female,English,AmE,""":""""}",controlGood,control
0.73,25,49,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
0.54,25,49,female,English,AmE,""":""""}",know,saw the murder
0.71,25,49,female,English,AmE,""":""""}",confirm,cheated on his wife
0.5900000000000001,25,49,female,English,AmE,""":""""}",confess,bought a new car
1,25,49,female,English,AmE,""":""""}",controlBad,control
0.6599999999999999,25,49,female,English,AmE,""":""""}",medial NRRC,broke the plate
0.020000000000000018,6,41,female,English,AmE,""":""""}",confess,cheated on his wife
0.8200000000000001,6,41,female,English,AmE,""":""""}",controlBad,control
0.040000000000000036,6,41,female,English,AmE,""":""""}",controlGood,control
0.07999999999999996,6,41,female,English,AmE,""":""""}",medial NRRC,saw the murder
0.030000000000000027,6,41,female,English,AmE,""":""""}",know,ate the last cupcake
0.19999999999999996,6,41,female,English,AmE,""":""""}",final NRRC,lost his key
0,6,41,female,English,AmE,""":""""}",be right,bought a new car
0,6,41,female,English,AmE,""":""""}",confirm,broke the plate
0.040000000000000036,6,41,female,English,AmE,""":""""}",discover,stole the money
0.18999999999999995,24,48,female,English,AmE,""":""""}",confess,lost his key
0.18000000000000005,24,48,female,English,AmE,""":""""}",be right,cheated on his wife
0.31999999999999995,24,48,female,English,AmE,""":""""}",discover,saw the murder
0.41000000000000003,24,48,female,English,AmE,""":""""}",medial NRRC,stole the money
0.06999999999999995,24,48,female,English,AmE,""":""""}",controlGood,control
0.20999999999999996,24,48,female,English,AmE,""":""""}",confirm,bought a new car
0.27,24,48,female,English,AmE,""":""""}",final NRRC,broke the plate
1,24,48,female,English,AmE,""":""""}",controlBad,control
0.24,24,48,female,English,AmE,""":""""}",know,ate the last cupcake
0.30000000000000004,11,53,female,English,AmE,""":""""}",medial NRRC,cheated on his wife
0.27,11,53,female,English,AmE,""":""""}",final NRRC,bought a new car
0.13,11,53,female,English,AmE,""":""""}",be right,stole the money
0.020000000000000018,11,53,female,English,AmE,""":""""}",controlGood,control
0.29000000000000004,11,53,female,English,AmE,""":""""}",know,ate the last cupcake
0.37,11,53,female,English,AmE,""":""""}",confirm,saw the murder
1,11,53,female,English,AmE,""":""""}",controlBad,control
0.17000000000000004,11,53,female,English,AmE,""":""""}",confess,broke the plate
0.12,11,53,female,English,AmE,""":""""}",discover,lost his key
0.050000000000000044,49,35,female,English,AmE,""":""""}",controlGood,control
0.16000000000000003,49,35,female,English,AmE,""":""""}",be right,cheated on his wife
0.5800000000000001,49,35,female,English,AmE,""":""""}",final NRRC,lost his key
0.31999999999999995,49,35,female,English,AmE,""":""""}",discover,stole the money
0.18000000000000005,49,35,female,English,AmE,""":""""}",confess,bought a new car
0.42000000000000004,49,35,female,English,AmE,""":""""}",know,saw the murder
0.78,49,35,female,English,AmE,""":""""}",medial NRRC,broke the plate
1,49,35,female,English,AmE,""":""""}",controlBad,control
0.39,49,35,female,English,AmE,""":""""}",confirm,ate the last cupcake
0.09999999999999998,78,52,preferNoToSay,English,AmE,""":""""}",medial NRRC,cheated on his wife
0.20999999999999996,78,52,preferNoToSay,English,AmE,""":""""}",know,saw the murder
0.13,78,52,preferNoToSay,English,AmE,""":""""}",discover,broke the plate
0.14,78,52,preferNoToSay,English,AmE,""":""""}",confirm,bought a new car
1,78,52,preferNoToSay,English,AmE,""":""""}",controlBad,control
0,78,52,preferNoToSay,English,AmE,""":""""}",controlGood,control
0.22999999999999998,78,52,preferNoToSay,English,AmE,""":""""}",confess,stole the money
0.18000000000000005,78,52,preferNoToSay,English,AmE,""":""""}",be right,ate the last cupcake
0.25,78,52,preferNoToSay,English,AmE,""":""""}",final NRRC,lost his key
0.21999999999999997,57,41,male,English,AmE,""":""""}",final NRRC,lost his key
0.12,57,41,male,English,AmE,""":""""}",discover,ate the last cupcake
0.18999999999999995,57,41,male,English,AmE,""":""""}",controlGood,control
0.43000000000000005,57,41,male,English,AmE,""":""""}",confess,bought a new car
0.32999999999999996,57,41,male,English,AmE,""":""""}",confirm,cheated on his wife
0.31000000000000005,57,41,male,English,AmE,""":""""}",medial NRRC,stole the money
0.12,57,41,male,English,AmE,""":""""}",know,broke the plate
1,57,41,male,English,AmE,""":""""}",controlBad,control
0.38,57,41,male,English,AmE,""":""""}",be right,saw the murder
1,23,48,female,English,AmE,""":""""}",controlBad,control
0,23,48,female,English,AmE,""":""""}",confirm,cheated on his wife
0,23,48,female,English,AmE,""":""""}",be right,lost his key
0,23,48,female,English,AmE,""":""""}",know,stole the money
0.28,23,48,female,English,AmE,""":""""}",medial NRRC,bought a new car
0,23,48,female,English,AmE,""":""""}",final NRRC,ate the last cupcake
0,23,48,female,English,AmE,""":""""}",discover,broke the plate
0,23,48,female,English,AmE,""":""""}",confess,saw the murder
0,23,48,female,English,AmE,""":""""}",controlGood,control
0,67,23,male,English,AmE,""":""""}",be right,cheated on his wife
0.78,67,23,male,English,AmE,""":""""}",discover,bought a new car
0.85,67,23,male,English,AmE,""":""""}",medial NRRC,lost his key
1,67,23,male,English,AmE,""":""""}",controlBad,control
0.37,67,23,male,English,AmE,""":""""}",final NRRC,ate the last cupcake
0.28,67,23,male,English,AmE,""":""""}",confess,broke the plate
0.31999999999999995,67,23,male,English,AmE,""":""""}",confirm,saw the murder
0,67,23,male,English,AmE,""":""""}",know,stole the money
0,67,23,male,English,AmE,""":""""}",controlGood,control
1,16,66,female,English,AmE,""":""""}",controlBad,control
0.19999999999999996,16,66,female,English,AmE,""":""""}",controlGood,control
0.27,16,66,female,English,AmE,""":""""}",discover,bought a new car
0.55,16,66,female,English,AmE,""":""""}",medial NRRC,broke the plate
0.33999999999999997,16,66,female,English,AmE,""":""""}",confess,saw the murder
0.4,16,66,female,English,AmE,""":""""}",final NRRC,lost his key
0.36,16,66,female,English,AmE,""":""""}",confirm,cheated on his wife
0.33999999999999997,16,66,female,English,AmE,""":""""}",know,stole the money
0.91,16,66,female,English,AmE,""":""""}",be right,ate the last cupcake
1,50,33,male,English,AmE,".""}",final NRRC,stole the money
1,50,33,male,English,AmE,".""}",medial NRRC,bought a new car
1,50,33,male,English,AmE,".""}",confess,ate the last cupcake
1,50,33,male,English,AmE,".""}",know,cheated on his wife
1,50,33,male,English,AmE,".""}",discover,saw the murder
1,50,33,male,English,AmE,".""}",controlBad,control
0.31999999999999995,50,33,male,English,AmE,".""}",controlGood,control
0.31999999999999995,50,33,male,English,AmE,".""}",confirm,lost his key
0.35,50,33,male,English,AmE,".""}",be right,broke the plate
0.92,8,25,male,English,AmE,""":""""}",controlBad,control
0.39,8,25,male,English,AmE,""":""""}",confess,lost his key
0.18000000000000005,8,25,male,English,AmE,""":""""}",be right,broke the plate
0.17000000000000004,8,25,male,English,AmE,""":""""}",know,stole the money
0.20999999999999996,8,25,male,English,AmE,""":""""}",controlGood,control
0.39,8,25,male,English,AmE,""":""""}",final NRRC,saw the murder
0.12,8,25,male,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0.24,8,25,male,English,AmE,""":""""}",discover,cheated on his wife
0.25,8,25,male,English,AmE,""":""""}",confirm,bought a new car
0,64,38,female,English,AmE,""":""""}",confess,bought a new car
0,64,38,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
0,64,38,female,English,AmE,""":""""}",know,stole the money
0,64,38,female,English,AmE,""":""""}",be right,cheated on his wife
0,64,38,female,English,AmE,""":""""}",discover,saw the murder
0,64,38,female,English,AmE,""":""""}",controlGood,control
0,64,38,female,English,AmE,""":""""}",final NRRC,broke the plate
1,64,38,female,English,AmE,""":""""}",controlBad,control
0,64,38,female,English,AmE,""":""""}",confirm,lost his key
0.22999999999999998,56,41,female,English,AmE,""":""""}",final NRRC,stole the money
0.18000000000000005,56,41,female,English,AmE,""":""""}",medial NRRC,ate the last cupcake
1,56,41,female,English,AmE,""":""""}",controlBad,control
0.12,56,41,female,English,AmE,""":""""}",confess,lost his key
0.14,56,41,female,English,AmE,""":""""}",know,broke the plate
0,56,41,female,English,AmE,""":""""}",discover,cheated on his wife
0,56,41,female,English,AmE,""":""""}",be right,bought a new car
0,56,41,female,English,AmE,""":""""}",controlGood,control
0,56,41,female,English,AmE,""":""""}",confirm,saw the murder
0,48,31,non-binary,English,AmE,""":""""}",confirm,bought a new car
0,48,31,non-binary,English,AmE,""":""""}",discover,cheated on his wife
0.19999999999999996,48,31,non-binary,English,AmE,""":""""}",be right,lost his key
0,48,31,non-binary,English,AmE,""":""""}",controlGood,control
0.97,48,31,non-binary,English,AmE,""":""""}",confess,saw the murder
0.88,48,31,non-binary,English,AmE,""":""""}",final NRRC,broke the plate
1,48,31,non-binary,English,AmE,""":""""}",controlBad,control
